location,datetime,tempmax,dew,humidity,solarradiation
homagama,2017-06-08,31.1,24.6,77.3,220.8
homagama,2017-06-09,30.8,24.3,76.5,228.1
homagama,2017-06-10,30.7,24.3,78.4,210.5
homagama,2017-06-11,30.1,24.3,80.5,184.6
homagama,2017-06-12,31,24.3,79.4,211.7
homagama,2017-06-13,30.9,24.5,78.6,195.4
homagama,2017-06-14,30.1,24.8,84.2,177.7
homagama,2017-06-15,30.1,24.6,83.5,170
homagama,2017-06-16,30.1,24.6,83.5,177.6
homagama,2017-06-17,31.1,24.8,81.9,200.2
homagama,2017-06-18,30.1,25.1,80,187.8
homagama,2017-06-19,30.9,25,80,174.1
homagama,2017-06-20,31.1,24.9,79.4,191
homagama,2017-06-21,31.1,24.9,79.8,213.3
homagama,2017-06-22,31.4,24.9,79.5,199.9
homagama,2017-06-23,30.4,24.4,80.9,182.8
homagama,2017-06-24,29.1,24,80,104.1
homagama,2017-06-25,29.1,24.1,81.1,140.4
homagama,2017-06-26,29.2,24.3,84.2,182.3
homagama,2017-06-27,30.8,24.2,85,187
homagama,2017-06-28,30.7,23.6,81.5,190.8
homagama,2017-06-29,31,24.5,79.7,230.7
homagama,2017-06-30,30.9,24.7,79.8,231
homagama,2017-07-01,30.7,24.5,77.4,174.8
homagama,2017-07-02,30.5,24.1,76.9,198.5
homagama,2017-07-03,30.1,23.8,75.5,225.7
homagama,2017-07-04,31,23.7,73.8,238.5
homagama,2017-07-05,30.9,24.1,75.4,230.8
homagama,2017-07-06,31,24.3,76,211.2
homagama,2017-07-07,30.3,24.5,78,212.9
homagama,2017-07-08,30.3,24.4,78.2,173.7
homagama,2017-07-09,29.1,23.9,82.1,133.7
homagama,2017-07-10,29.9,23.8,81.8,177.4
homagama,2017-07-11,30.1,24,77.9,217.1
homagama,2017-07-12,30.5,24.1,76.5,219.9
homagama,2017-07-13,30.2,24.4,78.6,209.2
homagama,2017-07-14,31.3,24.3,77,212.1
homagama,2017-07-15,31.1,24.3,76.5,214.8
homagama,2017-07-16,31,24.5,79.3,198.8
homagama,2017-07-17,31.2,24.5,77.3,209.8
homagama,2017-07-18,30.3,24.3,77.6,205.8
homagama,2017-07-19,30.1,24.2,81.9,187.7
homagama,2017-07-20,31.4,24.4,76.6,235.1
homagama,2017-07-21,31.2,24,79.8,198.7
homagama,2017-07-22,31.4,24,75.2,211.3
homagama,2017-07-23,31.2,24.1,74.1,204.3
homagama,2017-07-24,30.7,23.9,73.4,237.8
homagama,2017-07-25,31.6,24.3,74.2,224.2
homagama,2017-07-26,31,24.3,75.8,218.6
homagama,2017-07-27,30.1,24.5,78.3,224.1
homagama,2017-07-28,31.3,24.1,76.3,187.5
homagama,2017-07-29,30.1,23.9,75.7,206.9
homagama,2017-07-30,31.1,24.2,76.8,177.9
homagama,2017-07-31,30.8,24.6,80.8,162.8
homagama,2017-08-01,30.6,24.1,78.9,200.8
homagama,2017-08-02,30.7,24.2,76.6,203.8
homagama,2017-08-03,30.9,24.1,75.6,234.4
homagama,2017-08-04,30.7,24.1,76.6,201
homagama,2017-08-05,30.4,24.3,77.2,226.2
homagama,2017-08-06,30.1,23.7,76.7,165.4
homagama,2017-08-07,29.6,24.2,78.7,174.2
homagama,2017-08-08,30.1,23.7,77.2,171.6
homagama,2017-08-09,30.5,24.1,77.3,194
homagama,2017-08-10,30.2,24,77.8,167.2
homagama,2017-08-11,30.6,23.5,76.1,209.5
homagama,2017-08-12,30.6,23.2,76.3,220
homagama,2017-08-13,29.6,24.3,82.6,211.1
homagama,2017-08-14,29.7,23.9,79.8,171.5
homagama,2017-08-15,31,23.7,75.9,242.6
homagama,2017-08-16,31.1,23.4,76.5,200.1
homagama,2017-08-17,31.5,23.8,76.2,198.1
homagama,2017-08-18,29.1,24.4,85.2,152.3
homagama,2017-08-19,30.1,24.1,79.5,175.3
homagama,2017-08-20,30.2,24.5,82.8,238.9
homagama,2017-08-21,30.3,24,78.6,242.2
homagama,2017-08-22,29.9,24,79.4,146.7
homagama,2017-08-23,30.1,24.2,79.4,202.4
homagama,2017-08-24,30.4,24.4,79.3,202
homagama,2017-08-25,30.7,24.3,78.2,242.7
homagama,2017-08-26,30.6,24.1,77.9,252.1
homagama,2017-08-27,30.3,24.2,77.6,234.6
homagama,2017-08-28,29.1,23.9,80,190.5
homagama,2017-08-29,30.1,23.9,78.4,220.1
homagama,2017-08-30,30.9,23.9,76.5,219.8
homagama,2017-08-31,30.6,24.4,78.1,205.3
homagama,2017-09-01,30.6,24.7,84.6,174.5
homagama,2017-09-02,31.1,23.7,82.2,227.2
homagama,2017-09-03,28.3,24.4,83.8,128.9
homagama,2017-09-04,30.3,24.5,80.2,183.5
homagama,2017-09-05,29.1,24.5,86.9,158.1
homagama,2017-09-06,30.1,24.3,85.9,181
homagama,2017-09-07,27,23.8,91.4,110.4
homagama,2017-09-08,28.7,23.8,86.8,161
homagama,2017-09-09,29.9,24,82.9,151.5
homagama,2017-09-10,30.6,24.1,80.6,165.3
homagama,2017-09-11,31.1,24.2,80.6,228.3
homagama,2017-09-12,31.2,24.1,79.9,213.6
homagama,2017-09-13,28.1,23.9,89.4,152.6
homagama,2017-09-14,30.1,23,83.5,167.4
homagama,2017-09-15,31,23.7,81.1,236.6
homagama,2017-09-16,30.9,24.3,78.7,244.9
homagama,2017-09-17,30.1,24.2,78.6,174.5
homagama,2017-09-18,30.3,24.7,80.3,212.4
homagama,2017-09-19,31.1,24.2,77.3,252.5
homagama,2017-09-20,31.1,24.2,77.4,220.2
homagama,2017-09-21,30.5,23.6,76.9,213.3
homagama,2017-09-22,31,23.5,74.3,238.1
homagama,2017-09-23,30.9,23.7,76.8,234.5
homagama,2017-09-24,30.5,23.9,76.1,224.2
homagama,2017-09-25,30.1,23.9,81.6,185
homagama,2017-09-26,29.1,24.3,85.2,184.2
homagama,2017-09-27,28.1,24.3,87.4,175.4
homagama,2017-09-28,31.3,24.1,79.9,215.5
homagama,2017-09-29,31.1,23.7,77.4,273
homagama,2017-09-30,31,24.6,80.6,228.8
homagama,2017-10-01,30.1,24.4,82.3,213.1
homagama,2017-10-02,31.1,24.2,82.3,201.6
homagama,2017-10-03,30.8,24.5,79.6,214.1
homagama,2017-10-04,30.2,24.5,80.3,219.2
homagama,2017-10-05,30.1,24.9,86,160.9
homagama,2017-10-06,29.8,24.6,89.7,188.3
homagama,2017-10-07,30.1,24.3,88.4,168.5
homagama,2017-10-08,30.3,24.7,83.6,195.8
homagama,2017-10-09,30.1,24.5,83.8,168.3
homagama,2017-10-10,30.5,24.5,83,200.7
homagama,2017-10-11,28.2,24.1,88.2,111.5
homagama,2017-10-12,29.1,23.9,86.1,165.2
homagama,2017-10-13,29.3,24.5,88.4,183.2
homagama,2017-10-14,28.1,24.1,88,113.4
homagama,2017-10-15,28.1,24.4,85.7,169.9
homagama,2017-10-16,30.4,24.4,79.6,181.3
homagama,2017-10-17,30.7,23.7,74.9,202
homagama,2017-10-18,31,24.4,78.1,183.1
homagama,2017-10-19,30.4,24.2,80.7,157.2
homagama,2017-10-20,29.7,24.1,86.3,161.4
homagama,2017-10-21,31,24.3,81,248.8
homagama,2017-10-22,30.2,24.4,84.7,203.4
homagama,2017-10-23,31.4,24.5,80.2,222.6
homagama,2017-10-24,31.2,24.2,80.7,200
homagama,2017-10-25,31.2,23.9,79.6,212.6
homagama,2017-10-26,31.4,23.5,79.5,221.1
homagama,2017-10-27,31.1,23.6,78.2,195.2
homagama,2017-10-28,31.3,23.9,77.6,229.7
homagama,2017-10-29,31.1,23.8,85.2,198
homagama,2017-10-30,30.2,23.5,82.1,192.2
homagama,2017-10-31,27.9,24.1,89.5,61.6
homagama,2017-11-01,31.1,23.5,81.3,191.6
homagama,2017-11-02,29.1,23.6,85.4,139.7
homagama,2017-11-03,31.3,23.5,81.6,201.9
homagama,2017-11-04,30.5,23.6,84.2,170.3
homagama,2017-11-05,30.1,23.5,86.6,140.3
homagama,2017-11-06,31.1,23.6,86.6,166.7
homagama,2017-11-07,29.6,23.5,88.1,118.5
homagama,2017-11-08,30.1,23.2,86.8,182.5
homagama,2017-11-09,30.2,22.7,82.7,205.7
homagama,2017-11-10,30.1,23.4,81.7,129.2
homagama,2017-11-11,30.4,23.2,79.9,167.2
homagama,2017-11-12,31.1,21.6,71.3,212.1
homagama,2017-11-13,31.1,23.7,78.1,197.2
homagama,2017-11-14,31,23.1,71.4,185.6
homagama,2017-11-15,31.2,22.7,75.3,234.6
homagama,2017-11-16,31.2,22.4,73.4,235.4
homagama,2017-11-17,31.3,22.1,73.7,249.7
homagama,2017-11-18,31.1,23.4,75.2,195
homagama,2017-11-19,31.2,23.6,82.3,194.5
homagama,2017-11-20,30.5,23.2,86.1,175.3
homagama,2017-11-21,31.1,23.6,85.9,215.7
homagama,2017-11-22,31.1,23.3,83.5,191.4
homagama,2017-11-23,32.1,23.1,78.1,153.7
homagama,2017-11-24,31.1,22.5,75.3,200.7
homagama,2017-11-25,29.1,22.5,81.3,65.8
homagama,2017-11-26,28.9,23.3,87.2,74.8
homagama,2017-11-27,28.5,23.7,88.9,120.2
homagama,2017-11-28,29.5,23.5,86.2,161.4
homagama,2017-11-29,28.1,23.6,88,60.4
homagama,2017-11-30,25.2,23,93.6,50
homagama,2017-12-01,25.1,22.9,92.4,30.2
homagama,2017-12-02,28.3,23,90.5,110.8
homagama,2017-12-03,30.3,23.1,83.4,205.2
homagama,2017-12-04,31.1,23.1,80.8,181.9
homagama,2017-12-05,31.1,23.1,80,236.7
homagama,2017-12-06,30.6,23.3,81.1,206.2
homagama,2017-12-07,31.1,22.8,78.3,217.6
homagama,2017-12-08,31.1,22.2,76.8,244.8
homagama,2017-12-09,31.7,21.1,74,261.9
homagama,2017-12-10,32.1,21.5,73.1,227.3
homagama,2017-12-11,30.8,23,75.8,208.6
homagama,2017-12-12,29.1,23.6,80.8,186.6
homagama,2017-12-13,30.4,23.3,80.1,201.3
homagama,2017-12-14,31.1,23.2,84.5,177.2
homagama,2017-12-15,30.7,23.1,83,233.1
homagama,2017-12-16,32.1,22.9,77.9,212.9
homagama,2017-12-17,33.1,21.9,72.4,239.8
homagama,2017-12-18,32.5,20.1,66.2,251.4
homagama,2017-12-19,31.3,21.4,73.9,231.5
homagama,2017-12-20,29.1,23,85.1,85.6
homagama,2017-12-21,31.1,22.1,79.2,183.8
homagama,2017-12-22,31.8,21,70.7,232.1
homagama,2017-12-23,31.9,20.6,69.3,239.8
homagama,2017-12-24,31,21.9,76.3,221.3
homagama,2017-12-25,32.1,22.6,76.6,250.8
homagama,2017-12-26,32.1,22.5,76.1,215.3
homagama,2017-12-27,32.5,22.1,72.9,209.4
homagama,2017-12-28,31.6,19.5,65.2,237.5
homagama,2017-12-29,31.3,20,67.2,251.9
homagama,2017-12-30,32.1,20.6,68.7,206.7
homagama,2017-12-31,32.1,20.6,70.6,259.5
homagama,2018-01-01,32.1,21.3,73.1,0
homagama,2018-01-02,30.8,21.8,74.7,149
homagama,2018-01-03,32.1,22.1,74.9,227.5
homagama,2018-01-04,32.1,19.1,65.8,260.3
homagama,2018-01-05,31.1,17.4,62.4,272.4
homagama,2018-01-06,31.8,17.4,62.3,275.3
homagama,2018-01-07,30.5,16.7,61.3,279.7
homagama,2018-01-08,31.1,18.7,69.5,258.2
homagama,2018-01-09,31.1,20.9,74.9,257.1
homagama,2018-01-10,30.1,22.4,78.7,210.7
homagama,2018-01-11,30.9,22.7,79.2,206.4
homagama,2018-01-12,31.2,23.2,81.1,221.8
homagama,2018-01-13,30.9,22.6,79.5,204
homagama,2018-01-14,33.1,22.7,77.4,218
homagama,2018-01-15,32.3,20,68.4,253.1
homagama,2018-01-16,31.4,19.3,67.4,247.8
homagama,2018-01-17,31.8,18.1,64,274.8
homagama,2018-01-18,31.7,17.2,61.8,278.3
homagama,2018-01-19,31.2,19,66,265.9
homagama,2018-01-20,30.1,19.8,72.1,268.7
homagama,2018-01-21,30.1,19.6,70.3,261.1
homagama,2018-01-22,30.1,20.5,74.7,203.8
homagama,2018-01-23,30.1,21.5,76.3,242.3
homagama,2018-01-24,31.1,20.9,73.5,272.2
homagama,2018-01-25,32.1,20.1,73,278.8
homagama,2018-01-26,29.6,20.3,73,273.1
homagama,2018-01-27,31.1,20.4,69.5,254.7
homagama,2018-01-28,31.1,20.4,68.9,196.1
homagama,2018-01-29,32.1,21.5,73.3,207.9
homagama,2018-01-30,31.1,23.2,81.5,135
homagama,2018-01-31,31.1,21.4,73.1,150.6
homagama,2018-02-01,32.1,21,70.3,236
homagama,2018-02-02,30.6,20.4,70.4,206.5
homagama,2018-02-03,31.1,19.6,64.7,245
homagama,2018-02-04,31.1,20.9,69.9,117
homagama,2018-02-05,33.1,21.6,72.3,244.8
homagama,2018-02-06,31.2,22.6,78,240.5
homagama,2018-02-07,31,23.1,79.8,239.8
homagama,2018-02-08,30.7,23,80,237.6
homagama,2018-02-09,30.8,23.1,80,243.1
homagama,2018-02-10,30.9,23.5,79.5,226.6
homagama,2018-02-11,30.8,22.3,74.4,260.9
homagama,2018-02-12,32.1,22.5,72.4,233.5
homagama,2018-02-13,32.1,21.9,71.5,238.2
homagama,2018-02-14,33.1,21.4,70.5,269.4
homagama,2018-02-15,35.1,21.9,70.3,243.1
homagama,2018-02-16,33.6,21.1,64.6,250.1
homagama,2018-02-17,34.1,19.1,61.6,285.9
homagama,2018-02-18,31.7,19.4,65.3,254.9
homagama,2018-02-19,32.1,19.8,67.9,250.8
homagama,2018-02-20,34.1,18.2,63.2,237.3
homagama,2018-02-21,31.3,20.4,70,267.4
homagama,2018-02-22,31.5,20.8,72.2,263.1
homagama,2018-02-23,31.3,21.5,73.1,260.3
homagama,2018-02-24,35.1,22.4,71.9,262.6
homagama,2018-02-25,34.1,22.5,73.6,190.9
homagama,2018-02-26,32.1,22.8,77.6,240.5
homagama,2018-02-27,31.1,22.9,84.1,227.8
homagama,2018-02-28,31.5,22.6,78.5,260
homagama,2018-03-01,31.5,23.4,78.7,246.7
homagama,2018-03-02,32.1,23.5,77.7,248.2
homagama,2018-03-03,32,23.6,79.3,243.5
homagama,2018-03-04,31.2,23.6,79.2,236.3
homagama,2018-03-05,32.1,23.6,77.8,250.6
homagama,2018-03-06,31.2,23.3,75.8,250
homagama,2018-03-07,31.4,22.3,73.6,239.1
homagama,2018-03-08,32.1,23.3,75.4,212
homagama,2018-03-09,31.2,23.3,79.3,162
homagama,2018-03-10,31.1,22.3,75.2,170.1
homagama,2018-03-11,33.1,21.7,69.7,114.1
homagama,2018-03-12,28.4,22.4,78.6,107.7
homagama,2018-03-13,29.4,23.4,83.3,195.5
homagama,2018-03-14,33.1,22.7,74,251
homagama,2018-03-15,31.6,22.9,72.5,280.4
homagama,2018-03-16,32.1,23.3,72.9,247.9
homagama,2018-03-17,31.5,24,76.7,239.6
homagama,2018-03-18,32,24.4,78.9,270.2
homagama,2018-03-19,32.2,23.9,75.1,264.3
homagama,2018-03-20,32.1,23.5,75.7,270
homagama,2018-03-21,32.1,24.1,75.4,242.5
homagama,2018-03-22,32,23.9,76.9,257.4
homagama,2018-03-23,31.8,24,72.1,249.7
homagama,2018-03-24,32.1,24.2,74.7,264.6
homagama,2018-03-25,32.3,22.8,71.6,267.8
homagama,2018-03-26,32.1,23.8,79.8,221.7
homagama,2018-03-27,31.7,23.9,79,255.9
homagama,2018-03-28,31.7,23.6,78.1,280.4
homagama,2018-03-29,32.5,23.4,73.6,257.7
homagama,2018-03-30,32.4,24.1,73.8,265.9
homagama,2018-03-31,32,24.7,76.4,236.1
homagama,2018-04-01,32.5,24.6,79.1,247
homagama,2018-04-02,32.1,23.6,77.7,258.5
homagama,2018-04-03,32.1,23.1,75.8,260.2
homagama,2018-04-04,32.3,23.2,72.8,271.2
homagama,2018-04-05,32.5,23.9,74.3,248.9
homagama,2018-04-06,32.2,23.3,75.5,227.6
homagama,2018-04-07,32.1,22.8,78.3,258.6
homagama,2018-04-08,31.8,22.8,75.2,261.1
homagama,2018-04-09,32.1,23.1,78.9,233.5
homagama,2018-04-10,31.9,22.8,78,265.3
homagama,2018-04-11,32.2,23.5,81.6,219.5
homagama,2018-04-12,32.1,23.8,86,231.5
homagama,2018-04-13,31.1,23.5,87.9,162.9
homagama,2018-04-14,32.1,23.7,83.9,213.4
homagama,2018-04-15,32,24.1,80.9,188.9
homagama,2018-04-16,32.2,24.2,77.8,228.3
homagama,2018-04-17,32.5,24.4,82,254.1
homagama,2018-04-18,31.9,24.2,86.4,192.3
homagama,2018-04-19,31.6,23.8,79.3,245
homagama,2018-04-20,31.8,24.7,79.2,259.5
homagama,2018-04-21,32.1,23.9,74.9,255.6
homagama,2018-04-22,32.8,24.1,75.4,252.2
homagama,2018-04-23,32.8,24.3,75.2,255.4
homagama,2018-04-24,32.7,24.1,74.2,248.5
homagama,2018-04-25,32.1,24,77.4,233.2
homagama,2018-04-26,32.1,24.1,81.3,223.9
homagama,2018-04-27,32.4,24.5,81.1,241.2
homagama,2018-04-28,32.1,24,82,203.3
homagama,2018-04-29,32.4,23.9,77.9,192
homagama,2018-04-30,32.7,24.5,76.9,247.6
homagama,2018-05-01,33.1,25.5,76.8,223.1
homagama,2018-05-02,32.5,25.5,78.6,232.5
homagama,2018-05-03,32.2,24.3,79.3,220.8
homagama,2018-05-04,32.9,23.4,75.4,228.5
homagama,2018-05-05,32.2,24.3,81.5,191.6
homagama,2018-05-06,33.3,24.5,81.9,119.6
homagama,2018-05-07,31.5,24.9,82.7,207.9
homagama,2018-05-08,31.4,24.8,83.6,143.4
homagama,2018-05-09,31.1,24.8,85.8,176.4
homagama,2018-05-10,31.9,24.6,84.9,193.4
homagama,2018-05-11,31.6,24.6,82.8,234.7
homagama,2018-05-12,30.9,24.7,85.3,216.6
homagama,2018-05-13,30.2,24.6,85.6,194.1
homagama,2018-05-14,31.7,24.7,82.8,214.2
homagama,2018-05-15,31.6,24.2,82.3,203.9
homagama,2018-05-16,31.9,24.6,82.1,170.3
homagama,2018-05-17,29.3,24.3,90.8,101.5
homagama,2018-05-18,28.1,23.9,91.4,156.4
homagama,2018-05-19,31.1,24.5,85,173.7
homagama,2018-05-20,28.3,24.6,87.3,120.1
homagama,2018-05-21,29.5,24,82.8,100.3
homagama,2018-05-22,31.1,24.7,84.4,171.2
homagama,2018-05-23,29.1,24,90.5,149.6
homagama,2018-05-24,27.1,23.7,91,97.5
homagama,2018-05-25,28.7,24.4,89.8,51.4
homagama,2018-05-26,30.5,24.7,91,148.2
homagama,2018-05-27,29.8,25,88.9,163.5
homagama,2018-05-28,30.9,25.3,85.8,185.8
homagama,2018-05-29,31.6,24.9,79.4,256.1
homagama,2018-05-30,31.6,24.9,78.3,231.7
homagama,2018-05-31,30.9,25,79.8,208.2
homagama,2018-06-01,30.3,24.8,83.5,145.9
homagama,2018-06-02,31.1,24.9,83.9,129.5
homagama,2018-06-03,30.8,25,83.3,172.9
homagama,2018-06-04,29.8,25,84.9,174.1
homagama,2018-06-05,31,25,81.2,192.5
homagama,2018-06-06,30.1,25.4,86.1,111.1
homagama,2018-06-07,28.6,24.6,85.2,133.1
homagama,2018-06-08,30.9,24.7,78.7,176.5
homagama,2018-06-09,30.8,24.7,78.2,202.7
homagama,2018-06-10,31.1,24.8,78.6,196
homagama,2018-06-11,30.8,24.5,77.3,201
homagama,2018-06-12,31.1,24.5,76.9,207.8
homagama,2018-06-13,30.7,24.3,78,205.1
homagama,2018-06-14,30.1,24.5,83.4,198.1
homagama,2018-06-15,30.1,24.8,83.6,181.2
homagama,2018-06-16,28.7,24.5,90.9,142.2
homagama,2018-06-17,30.1,24.6,85.5,166.4
homagama,2018-06-18,30.5,25.1,85.9,190.4
homagama,2018-06-19,30.9,24.7,83.4,215.2
homagama,2018-06-20,31,24.3,82.3,230.7
homagama,2018-06-21,30.5,24.4,85.1,157
homagama,2018-06-22,30.5,24.6,84.2,167.6
homagama,2018-06-23,30.7,25.1,85.8,182.4
homagama,2018-06-24,30.4,24.9,86.7,160.7
homagama,2018-06-25,30.1,24.6,82.9,171.7
homagama,2018-06-26,30.1,24.7,82.6,190.9
homagama,2018-06-27,30,24.5,81.6,152.1
homagama,2018-06-28,30.4,24.7,81.3,190.9
homagama,2018-06-29,30.3,24,80.3,186.4
homagama,2018-06-30,30.3,24.4,82.8,187.7
homagama,2018-07-01,30.5,24.3,79.3,202.4
homagama,2018-07-02,30.3,24.3,80.4,152.9
homagama,2018-07-03,30.7,24.8,83,211.8
homagama,2018-07-04,31.1,24.5,79,227.8
homagama,2018-07-05,30.9,24.5,78.5,228.4
homagama,2018-07-06,30.6,24.3,78.6,187
homagama,2018-07-07,30.7,24.1,78.4,210.9
homagama,2018-07-08,30.3,24.7,81.3,161.5
homagama,2018-07-09,30.4,24.3,82.9,162.6
homagama,2018-07-10,28.7,23.7,84.3,172.1
homagama,2018-07-11,28,23.6,86.4,161.6
homagama,2018-07-12,30.1,24.6,85.4,175.3
homagama,2018-07-13,30.3,24.9,85.3,189.4
homagama,2018-07-14,30.4,25.1,86,197.7
homagama,2018-07-15,29.6,24.3,86.2,137.4
homagama,2018-07-16,27.9,23.6,85.5,147
homagama,2018-07-17,29.7,23.7,82.7,213.6
homagama,2018-07-18,29.8,24.1,84,243.3
homagama,2018-07-19,29.6,24.4,85.9,232.6
homagama,2018-07-20,29.9,24.5,84.5,228.6
homagama,2018-07-21,30.5,24.6,83.5,244.6
homagama,2018-07-22,30,24.5,83.5,259.2
homagama,2018-07-23,30.2,24.2,84,252.8
homagama,2018-07-24,29.7,24.4,83.8,241.9
homagama,2018-07-25,29.3,24.1,84.1,219
homagama,2018-07-26,28.9,24.1,83.9,222.7
homagama,2018-07-27,29.6,23.7,81.6,232.6
homagama,2018-07-28,29.6,23.9,81.8,232.1
homagama,2018-07-29,29.8,24.2,83.2,207.4
homagama,2018-07-30,29.8,24.8,86.7,176.8
homagama,2018-07-31,30.5,24.6,86.2,176.7
homagama,2018-08-01,30.4,24.9,87.5,214.4
homagama,2018-08-02,30.1,24.8,87.1,205.3
homagama,2018-08-03,30.7,24.9,85.7,216.5
homagama,2018-08-04,30.6,24.8,86.1,232.7
homagama,2018-08-05,30.6,24.3,83,243.2
homagama,2018-08-06,31.3,24.3,81.7,217.1
homagama,2018-08-07,30.5,24,83.9,184.3
homagama,2018-08-08,28.1,23.3,84.8,174.5
homagama,2018-08-09,29.3,23.5,87.4,155.4
homagama,2018-08-10,29.7,24.4,85.1,208.8
homagama,2018-08-11,29.9,24.5,84.4,214.6
homagama,2018-08-12,30,24.3,85.4,148.3
homagama,2018-08-13,30.7,25,85.5,189
homagama,2018-08-14,29.6,24.8,87.4,176.3
homagama,2018-08-15,28.7,23.8,87.9,130
homagama,2018-08-16,28.9,23.9,85.8,180.7
homagama,2018-08-17,29,23.5,84.5,181.5
homagama,2018-08-18,28.6,23.1,83.9,170.1
homagama,2018-08-19,28.5,23.3,84.8,174.4
homagama,2018-08-20,29,23.4,83.7,218.1
homagama,2018-08-21,28.8,23.9,85.8,258.9
homagama,2018-08-22,28.8,23.5,84.7,248
homagama,2018-08-23,29.6,23.4,83.8,210.5
homagama,2018-08-24,29.1,23.6,84.5,201.6
homagama,2018-08-25,28.5,23.5,85.9,210.5
homagama,2018-08-26,29,23.5,85,213.6
homagama,2018-08-27,29.7,23.5,83,235.7
homagama,2018-08-28,29.5,23.6,83.5,223.1
homagama,2018-08-29,29.9,23.3,83.3,227.8
homagama,2018-08-30,29.4,23.6,83.6,239.7
homagama,2018-08-31,29.7,24,83.7,262.6
homagama,2018-09-01,29.1,24.2,86,250.6
homagama,2018-09-02,30.8,24,87.5,261.2
homagama,2018-09-03,30.7,23.3,80.5,251.3
homagama,2018-09-04,30.3,23.1,79.9,249.9
homagama,2018-09-05,30.2,22.6,76.5,271.3
homagama,2018-09-06,31.1,22.7,73.7,251
homagama,2018-09-07,31,22.9,73.1,255
homagama,2018-09-08,30.9,22.4,71.4,263.7
homagama,2018-09-09,31.1,22.9,75.6,240.4
homagama,2018-09-10,31.4,23.2,75.6,242.8
homagama,2018-09-11,31,23.2,75.5,267.4
homagama,2018-09-12,31.3,22.7,72.3,277.4
homagama,2018-09-13,31.1,22.7,71.5,256.4
homagama,2018-09-14,31.3,22.8,72.6,251.7
homagama,2018-09-15,31.2,22.7,72.9,248.7
homagama,2018-09-16,31.2,23.2,76.5,232.1
homagama,2018-09-17,29.4,23.9,77.6,184.5
homagama,2018-09-18,29.9,24.1,79.3,207.3
homagama,2018-09-19,31.1,24.1,76.2,165.7
homagama,2018-09-20,30.4,24.5,82.5,182.1
homagama,2018-09-21,29.1,23.8,82.3,167.4
homagama,2018-09-22,31.1,23.7,80.4,198.9
homagama,2018-09-23,31.2,23.9,80,209.6
homagama,2018-09-24,29.1,23.3,84.5,171.4
homagama,2018-09-25,30.5,23.6,82.8,197.1
homagama,2018-09-26,30.7,23.7,80.5,211.9
homagama,2018-09-27,30.1,23.8,79.9,226.8
homagama,2018-09-28,30.3,23.4,82.6,196.8
homagama,2018-09-29,29.3,23.4,83.6,181.2
homagama,2018-09-30,30.2,23.1,82.5,151.1
homagama,2018-10-01,30.5,23.6,84.4,183
homagama,2018-10-02,30.1,23.4,84.9,182.2
homagama,2018-10-03,30.1,23.5,84.7,169.7
homagama,2018-10-04,30.1,23.7,81.8,207.3
homagama,2018-10-05,30.6,24,85.3,181.8
homagama,2018-10-06,28.1,23.9,88.9,159.8
homagama,2018-10-07,28.8,22.9,84.8,124.7
homagama,2018-10-08,28.1,23.5,90.1,109.3
homagama,2018-10-09,27.2,23.3,90.9,146.2
homagama,2018-10-10,30.5,23.7,83.3,133.2
homagama,2018-10-11,30.1,24.1,86.4,112.2
homagama,2018-10-12,30.1,23.6,82.1,160.1
homagama,2018-10-13,30.5,22.7,79.4,183.7
homagama,2018-10-14,30.8,22.8,78.6,199.5
homagama,2018-10-15,30.1,23.3,78.1,242.2
homagama,2018-10-16,29.1,23.4,84.4,219.9
homagama,2018-10-17,29.1,21.9,81.1,216.6
homagama,2018-10-18,30.1,22.7,77.5,241.7
homagama,2018-10-19,30.1,23.5,78.5,224.7
homagama,2018-10-20,29.1,23.3,84.7,180.6
homagama,2018-10-21,30.3,22.9,79.4,215
homagama,2018-10-22,29.1,24.1,85.3,216.1
homagama,2018-10-23,30.1,23.6,83.6,148.7
homagama,2018-10-24,31.1,22.8,81.5,200.1
homagama,2018-10-25,30.1,23.2,86.2,209.7
homagama,2018-10-26,30.9,22.9,83.9,194.8
homagama,2018-10-27,31.1,23.2,82.2,188
homagama,2018-10-28,31.4,23,80.3,202.7
homagama,2018-10-29,30.6,22.8,77.6,230.8
homagama,2018-10-30,30.7,23.1,77.2,220.2
homagama,2018-10-31,30.5,24.2,80.6,206.6
homagama,2018-11-01,28.1,23.5,87.8,111
homagama,2018-11-02,31.1,23.5,83.3,186.3
homagama,2018-11-03,30.2,23.4,84.9,171.9
homagama,2018-11-04,33.1,22.7,77.2,238.4
homagama,2018-11-05,29.2,23.1,86.8,114.2
homagama,2018-11-06,25.9,21,87.6,100.1
homagama,2018-11-07,29.7,22.7,85.4,142.9
homagama,2018-11-08,29.2,23.4,88.8,132.8
homagama,2018-11-09,29,23.6,88.9,83.6
homagama,2018-11-10,32.3,22,76.1,202.2
homagama,2018-11-11,30.8,21.8,76.3,235.7
homagama,2018-11-12,30.6,21.8,76.1,261.7
homagama,2018-11-13,30.4,22.8,78.6,224.2
homagama,2018-11-14,31,23.1,79.9,221.4
homagama,2018-11-15,31.1,22.5,76.6,267.2
homagama,2018-11-16,31.1,23.8,80.7,179.2
homagama,2018-11-17,31.1,23.8,81.8,221.8
homagama,2018-11-18,31.1,23.5,84.8,118.6
homagama,2018-11-19,31.1,23.1,82.8,176.3
